date,is_gap_sum,is_outlier_sum,psi30_r_4h_robust_z,psi30_mom_z_1w_robust_z,psi30_rv_rs_1w_robust_z,psi30_vov_2w_robust_z,psi30_lev_ratio_1w_robust_z,psi30_bb_z_1m_robust_z,psi30_amihud_1w_robust_z
2014-01-23,0,0,8.901748198029061,7.53765025995025,7.653626491156186,12.433855885838664,9.202111976271702,9.017724429234997,10.634384120489925
2014-01-24,0,0,6.17355232187144,7.653626491156186,9.017724429234997,10.799163236703595,10.566209914350512,12.43385588583866,8.799207946667908
2014-01-25,0,0,6.173552321871439,6.173552321871439,10.799163236703595,12.43385588583866,9.017724429234997,10.799163236703595,7.779799903871253
2014-01-26,0,0,6.173552321871439,9.017724429234997,7.53765025995025,12.43385588583866,9.017724429234997,10.566209914350514,11.262448853973599
2014-01-27,0,0,7.53765025995025,6.17355232187144,9.017724429234997,12.43385588583866,7.53765025995025,9.017724429234997,9.710286839047436
2014-01-28,0,0,7.53765025995025,7.53765025995025,9.017724429234997,10.566209914350512,9.202111976271702,9.093476405726921,6.871353733611666
2014-01-29,0,0,6.173552321871439,7.53765025995025,7.53765025995025,12.43385588583866,9.017724429234995,9.202111976271702,12.764732315679604
2014-01-30,0,0,6.17355232187144,7.53765025995025,12.43385588583866,10.566209914350512,9.202111976271702,9.093476405726921,10.667715127836617
2014-01-31,0,0,4.8094543837926285,7.53765025995025,12.43385588583866,9.017724429234997,10.799163236703595,7.653626491156187,10.149489902874393
2014-02-01,0,0,6.173552321871439,7.653626491156186,8.901748198029061,7.53765025995025,7.53765025995025,7.53765025995025,7.66577721109195
2014-02-02,0,0,6.173552321871439,6.173552321871439,10.566209914350512,12.43385588583866,7.53765025995025,7.653626491156186,9.228583475171284
2014-02-03,0,0,9.017724429234997,4.8094543837926285,9.202111976271702,9.017724429234997,9.017724429234997,7.53765025995025,9.09193962020409
2014-02-04,0,0,9.017724429234997,9.202111976271702,10.566209914350512,12.43385588583866,9.202111976271702,10.799163236703595,10.572013789488835
2014-02-05,0,0,7.653626491156187,6.173552321871439,10.497798598519744,11.512810335715578,8.901748198029061,7.53765025995025,10.398171827217752
2014-02-06,0,0,7.53765025995025,9.017724429234997,10.799163236703595,12.43385588583866,7.653626491156187,10.799163236703595,10.107424689441281
2014-02-07,0,0,4.8094543837926285,9.202111976271702,9.017724429234997,12.43385588583866,7.53765025995025,12.43385588583866,12.451477789481576
2014-02-08,0,0,6.102978758137763,7.531518663933299,12.43385588583866,12.43385588583866,8.960058569728835,10.735172065804342,12.451477789481576
2014-02-09,0,0,9.093031915976546,9.067841612543855,12.420709277823729,12.420709277823729,7.504578647331077,10.779401310498846,12.447018131393405
2014-02-10,0,0,6.210848907445961,9.013020539647442,12.420709277823729,10.779401310498846,7.504578647331077,10.501948818462747,12.56322201988483
2014-02-11,0,0,7.697413733718674,8.875006526156259,7.504578647331077,10.546185416285851,9.175757537460669,8.991143473603788,10.779711839673034
2014-02-12,0,0,6.0634551597423805,7.504578647331077,9.093031915976546,12.420709277823729,9.252455676400734,7.620715594778606,10.59552397359824
2014-02-13,0,0,6.1341507685058945,7.6207155947786065,8.991143473603792,10.779401310498846,8.991143473603788,7.620715594778607,12.434756387248697
2014-02-14,0,0,8.991143473603788,6.1341507685058945,12.42070927782373,10.4777082998765,8.991143473603788,7.697413733718674,10.903196331919368
2014-02-15,0,0,6.2108489074459605,7.6974137337186725,10.779401310498848,12.420709277823729,7.6207155947786065,7.6207155947786065,10.597356835431427
2014-02-16,0,0,4.763722889680712,6.1341507685058945,10.546185416285851,9.252455676400736,12.42070927782373,10.779401310498848,8.564960122895897
2014-02-17,0,0,4.840421028620779,7.697413733718674,10.779401310498848,12.420709277823729,12.420709277823729,10.546185416285851,10.259502501285068
2014-02-18,0,0,7.581276786271144,8.991143473603788,8.991143473603788,12.420709277823729,10.477708299876502,10.4777082998765,9.413996203472106
2014-02-19,0,0,9.066977116302517,8.87500652615626,9.175757537460669,6.2108489074459605,12.420709277823729,8.87500652615626,7.677341655893112
2014-02-20,0,0,7.581276786271144,8.991143473603788,8.991143473603788,12.42070927782373,10.856099449438913,6.210848907445961,10.937346609250504
2014-02-21,0,0,7.6207155947786065,10.501948818462747,10.856099449438913,12.42070927782373,9.081240345468167,7.594675519195455,9.311496278216966
2014-02-22,0,0,8.950982863327004,6.2108489074459605,7.581276786271143,12.42070927782373,8.99114347360379,7.578048837487214,6.148110217200298
2014-02-23,0,0,7.620715594778606,8.99114347360379,9.175757537460669,12.42070927782373,10.779401310498848,8.99114347360379,8.677904579942144
2014-02-24,0,0,7.504578647331077,7.722604037151364,10.4777082998765,12.42070927782373,9.175757537460669,10.546185416285851,8.72232120158085
2014-02-25,0,0,7.504578647331077,7.722604037151365,7.581276786271144,12.42070927782373,10.546185416285851,6.1341507685058945,11.585480055615957
2014-02-26,0,0,6.1341507685058945,8.991143473603788,9.175757537460669,12.42070927782373,10.546185416285851,9.175757537460669,7.6207155947786065
2014-02-27,0,0,6.210848907445961,8.991143473603788,12.420709277823729,12.42070927782373,12.42070927782373,12.42070927782373,10.780316538687552
2014-02-28,0,0,6.2242476403702724,7.697413733718673,10.715331089564803,10.779401310498848,10.779401310498848,10.546185416285851,10.659408037158087
2014-03-01,0,0,7.504578647331077,7.581276786271144,12.42070927782373,12.420709277823729,9.066977116302517,8.875006526156263,12.296539474393805
2014-03-02,0,0,7.594675519195455,9.175757537460669,12.42070927782373,12.420709277823729,7.722604037151364,9.175757537460669,10.378315325361445
2014-03-03,0,0,7.578048837487213,9.028324553033086,12.42070927782373,12.420709277823729,9.052871305699762,8.933398564062838,10.397045793826164
2014-03-04,0,0,6.184802496731102,12.40741495475224,7.548210951673075,10.63937880952594,10.525935923469765,12.40741495475224,10.710586239267375
2014-03-05,0,0,7.625286460241185,8.964263855127227,10.836492848356402,10.883640243607946,12.407414954752237,12.40741495475224,12.40772722845498
2014-03-06,0,0,10.639378809525939,7.561631439263778,10.883640243607946,10.883640243607946,10.525935923469765,12.40741495475224,12.408682439439353
2014-03-07,0,0,6.1713820091404,8.964263855127228,10.457392267149492,12.407414954752237,12.407414954752237,10.457392267149492,6.646887710513594
2014-03-08,0,0,8.964263855127227,8.964263855127228,11.513065739624727,9.054759851286041,9.2261824895052,12.40741495475224,12.407414954752237
2014-03-09,0,0,7.561631439263777,7.587434912594553,12.407414954752237,12.407414954752237,10.525935923469767,10.525935923469767,10.356949841714632
2014-03-10,0,0,7.561631439263778,8.986444074787245,12.407414954752237,12.407414954752237,9.041339363695338,12.407414954752237,10.457392267149492
2014-03-11,0,0,6.134150768505894,8.991143473603788,9.093031915976546,11.512952929501942,10.779401310498848,12.420709277823729,10.856099449438913
2014-03-12,0,0,6.143077135326985,7.578048837487213,10.610571658402705,11.512952929501942,8.933398564062838,10.715331089564804,12.28977101656601
2014-03-13,0,0,6.094306500572289,6.184802496731102,12.407414954752237,12.407414954752237,10.559692559480741,12.542188539287505,10.616431919628578
2014-03-14,0,0,4.871628575175836,6.1713820091404,10.525935923469765,10.75941733978829,9.054759851286041,10.559692559480741,9.066564147458475
2014-03-15,0,0,8.964263855127227,9.2261824895052,12.407414954752237,10.457392267149492,10.639378809525939,12.407414954752237,10.525935923469765
2014-03-16,0,0,7.741585929730775,7.548210951673074,12.407414954752237,10.639378809525939,10.639378809525939,10.457392267149492,12.542188539287505
2014-03-17,0,0,9.120185149068986,7.464963241417657,10.576986683052212,12.542188539287505,10.69526718061682,10.775272248055218,10.69526718061682
2014-03-18,0,0,7.43112150047181,10.505457622433312,12.529182501628197,10.556873833710219,8.974915078999269,9.173865231210163,8.879507354166815
2014-03-19,0,0,6.16894586131605,10.796611238155247,12.380373091964898,10.796611238155247,8.79295821216936,10.576054464295538,10.923659513456029
2014-03-20,0,0,6.091102748618168,12.380373091964898,11.513199262852755,12.516028667725775,10.41606760848964,9.012726298854954,8.977528934467694
2014-03-21,0,0,4.779096573191513,9.172740437611159,12.380373091964898,10.519205641077367,10.484746613037814,10.796611238155247,9.104034150112676
2014-03-22,0,0,4.779096573191513,9.104034150112676,9.094897324913276,12.380373091964898,9.250583550309042,12.380373091964898,12.801040361644285
2014-03-23,0,0,6.104567487178008,10.484746613037816,12.380373091964898,12.380373091964898,10.576054464295538,12.380373091964898,10.56194306608022
2014-03-24,0,0,6.16894586131605,6.182410599875889,12.380373091964898,12.380373091964898,7.558795149440587,12.380373091964898,10.41606760848964
2014-03-25,0,0,6.260253712573771,10.718768125457364,12.380373091964898,12.516028667725775,10.843861380975255,10.796611238155247,9.000607776959566
2014-03-26,0,0,6.182410599875889,10.41606760848964,12.380373091964898,9.287039429735378,9.104034150112676,10.599045605162035,12.655800691309514
2014-03-27,0,0,9.012726298854954,4.856939685889395,12.380373091964898,12.380373091964898,9.078739230222837,12.380373091964898,8.977462613061178
2014-03-28,0,0,7.493049523947732,9.090569411552837,10.484746613037814,10.484746613037816,9.000896117524954,11.513199262852755,12.38102333527748
2014-03-29,0,0,4.779096573191513,12.380373091964898,12.380373091964898,12.380373091964898,10.843861380975255,12.380373091964898,12.381023335277483
2014-03-30,0,0,7.67542520353846,9.090569411552837,12.380373091964898,12.380373091964898,9.078739230222837,12.380373091964898,12.248124527914921
2014-03-31,0,0,9.066456786832378,10.440378098752632,10.777411396549729,11.513199262852755,10.777411396549729,12.380373091964898,10.088569194284045
2014-04-01,0,0,8.957951464099853,7.667108336935303,12.366620372633536,12.366620372633538,10.670254026774005,12.50272450393201,12.367274331584722
2014-04-02,0,0,6.206741998126384,9.182062225277544,10.498615150555525,10.498615150555525,7.667108336935302,12.50272450393201,10.556173602514937
2014-04-03,0,0,6.16894586131605,7.572259888000427,10.718768125457364,12.380373091964898,7.650103000698309,9.090569411552837,8.977528934467696
2014-04-04,0,0,4.701253460493631,9.172740437611159,9.078739230222837,10.519205641077365,10.718768125457366,10.576054464295536,9.118582096357459
2014-04-05,0,2,9.039045953600732,8.932385127942357,12.516028667725775,9.172740437611159,8.884266063427082,10.718768125457364,8.79295821216936
2014-04-06,0,0,4.779096573191513,12.516028667725775,12.380373091964898,12.380373091964898,10.576054464295538,12.380373091964898,10.484746613037814
2014-04-07,0,0,6.16894586131605,10.599045605162033,10.484746613037814,11.513199262852755,10.519205641077365,10.599045605162035,9.482179928342703
2014-04-08,0,0,6.338096825271653,10.690353456419757,12.516028667725775,12.380373091964898,10.576054464295536,12.516028667725775,7.506712142824069
2014-04-09,0,0,7.597582090840577,9.012726298854954,8.987431378965114,12.380373091964898,9.250583550309042,10.622343673665087,10.809222427909193
2014-04-10,0,0,9.000896117524954,9.000896117524954,10.599045605162035,12.380373091964898,6.260253712573771,10.576054464295538,10.61165679491598
2014-04-11,0,0,7.480952036742705,9.176346578740423,12.516028667725775,12.380373091964898,7.67542520353846,9.012726298854954,12.529290100792306
2014-04-12,0,0,7.607254245033078,9.12254295782096,10.797496268290752,9.013080255182759,12.529182501628197,10.570596279800855,12.67897170144009
2014-04-13,0,0,7.572259888000427,6.10375819300631,12.516028667725775,12.516028667725775,12.380373091964898,9.078739230222837,11.5258104526067
2014-04-14,0,0,8.975573914684803,8.884266063427082,12.516028667725775,10.519205641077365,12.380373091964898,8.95413586072618,12.394939301501735
2014-04-15,0,0,7.558795149440588,12.380373091964898,12.516028667725775,10.576054464295538,12.380373091964898,12.380373091964898,12.393634525031427
2014-04-16,0,0,6.091102748618168,12.380373091964898,9.172740437611159,10.599045605162035,10.576054464295538,11.513199262852755,10.70423407483036
2014-04-17,0,0,7.431121500471809,7.43112150047181,12.529182501628197,10.556873833710219,7.591906476499213,12.39397041298076,10.568670613585592
2014-04-18,0,0,6.131469156694511,9.117254449945765,10.596357252765594,10.596357252765594,9.01453765398418,12.39397041298076,8.929913949955946
2014-04-19,0,0,6.144911644767044,10.710225773477067,10.863863182155306,7.619113609774708,10.596357252765594,10.739207561107147,10.459432686756227
2014-04-20,0,0,8.820616683785525,7.605671121702175,12.393970412980762,12.393970412980762,10.863863182155304,10.436846674338714,10.446699479628828
2014-04-21,0,0,4.903081106538627,9.027980142056713,12.393970412980762,11.513148083956711,6.2089262989542595,12.393970412980762,10.873715987445415
2014-04-22,0,0,6.286383441214008,9.01453765398418,10.816664703366898,12.393970412980762,12.39397041298076,12.529182501628197,10.733483013136796
2014-04-23,0,0,9.027980142056713,10.73920756110715,12.529182501628197,12.393970412980762,12.39397041298076,12.529182501628197,10.787567805224576
2014-04-24,0,0,7.708692461568546,7.605671121702175,12.529182501628197,12.393970412980762,10.505457622433312,12.393970412980764,10.485196093667977
2014-04-25,0,0,10.436846674338716,10.73920756110715,9.105437284316462,10.596914514258001,9.12215528775793,12.393970412980764,9.20025899967628
2014-04-26,0,0,7.528213979442425,10.505457622433312,12.529182501628197,10.436846674338717,9.19961243001768,12.393970412980764,10.506104192091913
2014-04-27,0,0,7.591906476499213,12.393970412980762,10.570596279800853,12.529182501628197,12.39397041298076,10.67497656044133,10.67562313009993
2014-04-28,0,0,6.16894586131605,7.67542520353846,7.700720123428299,12.380373091964898,9.172740437611159,10.599045605162035,10.41606760848964
2014-04-29,0,0,6.104567487178008,7.585724626560267,9.090569411552837,12.380373091964898,10.690353456419757,10.599045605162035,11.181965853052162
2014-04-30,0,0,7.597582090840578,9.287039429735378,7.480952036742705,12.380373091964898,10.843861380975255,10.843861380975255,12.516344489958195
2014-05-01,0,0,9.130696938018296,10.739207561107147,10.73920756110715,12.529182501628197,10.863863182155304,10.596357252765594,12.395263552297962
2014-05-02,0,0,7.528213979442427,6.131469156694511,7.656494973010634,12.529182501628197,9.199612430017678,10.863863182155306,9.088178402214872
2014-05-03,0,0,7.605671121702175,7.528213979442427,10.505457622433312,10.816664703366898,9.199612430017678,10.596357252765594,10.983761908368322
2014-05-04,0,0,6.286383441214008,9.130696938018298,8.93708051172443,12.529182501628197,10.863863182155306,12.393970412980762,12.404566476473066
2014-05-05,0,0,7.733952115270384,9.01453765398418,10.505457622433312,12.529182501628197,9.19961243001768,10.73920756110715,10.516053685925616
2014-05-06,0,0,7.528213979442425,8.911516314117806,7.631235319308798,12.393970412980764,8.937080511724432,12.393970412980762,7.458358568072915
2014-05-07,0,0,9.039797307686015,6.13146915669451,7.437314349110143,12.393970412980764,9.01453765398418,9.027980142056713,11.514108691558796
2014-05-08,0,0,4.825623964278877,10.505457622433312,11.513148083956711,10.73920756110715,10.73920756110715,10.863863182155306,10.718350091586764
2014-05-09,0,0,4.825623964278877,10.739207561107147,12.39397041298076,9.130696938018298,6.299825929286541,9.313480950729152,10.158085866639091
2014-05-10,0,0,7.431121500471808,9.122542957820961,12.39397041298076,12.529182501628197,10.67497656044133,9.12254295782096,9.101737851999825
2014-05-11,0,0,7.480952036742705,7.585724626560266,10.41606760848964,12.380373091964898,10.599045605162035,7.572259888000427,10.526089469140555
2014-05-12,0,0,6.260253712573771,8.987431378965114,9.287039429735378,12.380373091964898,10.484746613037816,12.380373091964898,12.522912495788965
2014-05-13,0,0,6.131469156694511,9.130696938018298,7.708692461568546,12.529182501628197,9.199612430017678,10.505457622433312,10.62759125194815
2014-05-14,0,0,6.222368787026793,9.027980142056713,10.67497656044133,12.529182501628197,9.236023808469405,10.863863182155304,10.91542596739708
2014-05-15,0,0,7.514771491369892,10.863863182155306,12.393970412980762,12.393970412980764,10.739207561107149,9.199612430017678,10.783418421831822
2014-05-16,0,0,6.2223687870267925,9.014537653984178,12.393970412980762,9.236023808469405,7.6312353193087965,9.01453765398418,10.752066689837488
2014-05-17,0,0,6.20892629895426,10.739207561107147,9.027980142056713,10.505457622433312,9.093472743196461,12.529182501628197,7.73559859609366
2014-05-18,0,0,6.1713820091404,9.054759851286041,7.638706947831888,12.40741495475224,12.40741495475224,12.407414954752237,12.409052185778917
2014-05-19,0,0,7.464963241417658,9.200190216507384,12.542188539287505,12.40741495475224,12.407414954752237,7.544968308856054,12.409052185778917
2014-05-20,0,0,7.441236571921808,7.526861757019375,10.67497656044133,11.513148083956711,10.67497656044133,8.879174822451702,10.676623041264609
2014-05-21,0,0,8.869225767851628,12.380373091964898,10.550267890660677,11.513199262852755,12.380373091964898,11.513199262852755,9.031579959625649
2014-05-22,0,0,7.4434583410970765,12.366620372633538,12.50272450393201,11.513218558614742,10.529707176679686,12.366620372633538,12.645689047457367
2014-05-23,0,0,7.450486813468378,9.196698193985977,12.489267418353906,11.513205234937292,9.049789166538,12.352709575707058,8.88089304540917
2014-05-24,0,0,7.607743539267583,8.920964266637018,10.755812807745757,12.352709575707058,9.233244609877906,12.352709575707058,10.500897473465674
2014-05-25,0,0,10.694286812821801,10.495148190248681,12.352709575707058,12.352709575707058,12.352709575707058,12.352709575707058,11.598751910280368
2014-05-26,0,0,7.562269471831607,8.996793177216679,12.338637959957197,12.475654759170316,10.561151008456815,12.338637959957197,12.338637959957197
2014-05-27,0,0,7.677746832391674,7.548736438423448,10.73505984833145,12.475654759170316,9.205880770232225,12.475654759170316,9.208049719216465
2014-05-28,0,0,7.5058405857509065,10.495148190248681,12.489267418353906,12.489267418353904,10.694286812821801,12.489267418353904,12.489267418353904
2014-05-29,0,0,6.2178199623431825,10.73505984833145,10.629358076248874,12.475654759170315,12.338637959957197,12.475654759170315,12.478731058944868
2014-05-30,0,0,6.13879216581496,7.548736438423447,10.456720047265172,12.475654759170315,12.338637959957197,12.475654759170315,10.86183658363627
2014-05-31,0,0,4.873370452854756,10.456720047265172,10.513737810597672,12.475654759170315,12.475654759170316,10.561151008456815,10.65540875427422
2014-06-01,0,0,8.84895310848519,7.5532413823891105,9.176722619217857,12.475654759170315,7.635228341209843,12.475654759170315,12.339679911577662
2014-06-02,0,0,7.563927966309157,9.073714544728386,10.714065575039797,10.608553449660544,12.46188381288986,12.46188381288986,10.492482517069906
2014-06-03,0,0,7.514161796099845,9.073714544728386,10.492482517069906,10.540279090847978,10.608553449660544,12.46188381288986,10.972456814985648
2014-06-04,0,0,6.185907629881182,10.714065575039797,12.324402720406207,10.540279090847978,10.714065575039797,9.257630620709152,10.608622703011639
2014-06-05,0,0,9.016213219596962,8.933816055350581,9.037648731026884,9.149296541557314,12.46188381288986,10.564449336415203,12.466349174223561
2014-06-06,0,0,7.688755540570114,12.44829600192067,12.448640201293639,12.310345185835835,10.820872358885232,12.448296001920669,10.628281867768555
2014-06-07,0,0,8.906176321109752,10.431945129885088,12.310689385208804,12.589713022515781,12.448640201293637,12.448296001920669,8.994866442521795
2014-06-08,0,0,10.735172065804342,10.522016311522457,12.43385588583866,10.735172065804342,8.960058569728835,12.43385588583866,9.16778443117428
2014-06-09,0,0,7.5026318010305655,9.174208157066936,8.989580689847914,10.584488949525218,10.778242019609415,10.778242019609415,12.017710289018376
2014-06-10,0,0,4.809454383792628,7.53765025995025,10.566209914350512,10.799163236703595,10.522016311522458,10.799163236703595,10.96544027329896
2014-06-11,0,0,6.17355232187144,9.017724429234997,11.512810335715578,9.017724429234997,10.566209914350514,12.43385588583866,10.525146898381792
2014-06-12,0,0,9.017724429234997,11.512810335715578,12.43385588583866,12.43385588583866,7.653626491156187,12.43385588583866,10.566902362460059
2014-06-13,0,0,6.173552321871439,12.43385588583866,10.497798598519744,10.566209914350512,9.202111976271702,11.512810335715578,10.393435638815294
2014-06-14,0,0,7.531518663933299,12.43385588583866,8.901748198029061,7.53765025995025,7.53765025995025,12.43385588583866,8.90315476089443
2014-06-15,0,0,6.17355232187144,9.017724429234997,10.566209914350512,12.43385588583866,10.799163236703595,12.43385588583866,10.499205161385113
2014-06-16,0,0,7.53765025995025,9.017724429234997,10.799163236703595,11.512810335715578,10.566209914350512,12.43385588583866,12.435262448704032
2014-06-17,0,0,9.202111976271702,10.497798598519744,12.433855885838664,12.43385588583866,10.566209914350512,12.43385588583866,10.41782677676966
2014-06-18,0,0,7.531518663933299,12.433855885838664,10.735172065804342,12.43385588583866,10.735172065804342,10.735172065804342,10.612685690072391
2014-06-19,0,0,8.977629619536792,10.657378841706059,12.43385588583866,12.43385588583866,10.657378841706059,10.657378841706059,10.783788350077915
2014-06-20,0,0,4.761026937964487,10.545010588599975,8.989580689847914,12.419941425881412,9.174208157066936,12.419941425881412,10.666520113016235
2014-06-21,0,0,7.53765025995025,7.653626491156186,12.43385588583866,12.43385588583866,10.799163236703595,10.497798598519744,10.499532130175462
2014-06-22,0,0,6.136556902942836,10.693514153041523,10.471667021967257,12.448640201293639,12.44829600192067,12.310689385208804,12.591436416661255
2014-06-23,0,0,6.1359792050796305,6.070873819862382,9.15088135366808,10.820528159512264,12.44829600192067,9.046227400357216,12.591092217288285
2014-06-24,0,0,7.664199999925907,9.03435448317965,10.52158455611517,12.4479518025477,10.820528159512264,10.587849693082717,10.663868530816751
2014-06-25,0,0,6.163238967148455,10.608553449660544,12.46188381288986,10.840960256165664,9.073714544728386,12.324402720406209,10.608895647894519
2014-06-26,0,0,6.176795294923485,9.178198745975234,12.46188381288986,12.46188381288986,9.257630620709154,12.324402720406209,9.074056742962362
2014-06-27,0,0,6.163238967148454,8.94720426088144,12.46188381288986,10.608553449660542,10.492482517069906,9.073714544728386,7.71185907204195
2014-06-28,0,0,4.715314859798311,12.338637959957197,12.475654759170315,12.475654759170315,10.536797246312492,12.338637959957197,9.245785780530658
2014-06-29,0,0,6.13879216581496,9.0221963418801,12.475654759170315,9.284908566760448,10.629358076248874,12.338637959957197,10.704178368763756
2014-06-30,0,0,6.06267911091258,10.474097247466839,12.338637959957197,9.101224138408321,9.205880770232225,9.205880770232225,7.678408351486139
2014-07-01,0,0,6.217819962343182,10.73505984833145,12.338637959957197,10.861496363406731,10.629358076248874,12.475654759170316,12.339639699281198
2014-07-02,0,0,6.17974471847101,10.649923568807028,12.489267418353904,10.803168060147298,12.489267418353904,10.557785199114791,12.489925135652179
2014-07-03,0,0,7.633110207608876,9.049789166537998,9.1284175294376,10.649923568807028,10.557785199114791,10.534748790015497,12.491902626699211
2014-07-04,0,0,6.166234711678374,10.581783018575468,12.489267418353904,12.489267418353904,9.024422498196705,10.477787987334573,12.353367293005334
2014-07-05,0,0,7.582913670607498,10.649923568807028,10.64992356880703,10.881796423046902,12.489267418353904,12.489267418353906,10.71292667852084
2014-07-06,0,1,6.128508503899647,10.670254026774005,10.498615150555525,10.515958550436793,10.57853328920884,12.50272450393201,9.184202965763559
2014-07-07,0,0,7.538466811169371,9.063579400866598,12.366620372633538,11.513218558614742,12.50272450393201,7.524979567830942,12.367928290535904
2014-07-08,0,0,4.856939685889395,9.012726298854954,12.380373091964898,12.380373091964898,11.513199262852755,12.516028667725775,12.384946416849399
2014-07-09,0,0,6.144911644767044,9.039797307686015,12.39397041298076,12.39397041298076,12.39397041298076,9.02798014205671,12.534358064669043
2014-07-10,0,0,6.13146915669451,4.825623964278878,10.73920756110715,10.436846674338714,9.19961243001768,9.01453765398418,9.12178344332801
2014-07-11,0,0,4.825623964278877,10.710225773477067,12.393970412980764,12.393970412980762,9.039797307686015,10.505457622433312,10.46134991308045
2014-07-12,0,0,8.93708051172443,10.505457622433312,9.01453765398418,10.505457622433312,12.393970412980764,12.39397041298076,10.336636079172862
2014-07-13,0,0,7.437314349110144,7.528213979442425,12.393970412980764,9.01453765398418,10.816664703366898,12.39397041298076,8.848171883426266
2014-07-14,0,0,7.605671121702175,10.73920756110715,11.513148083956711,6.222368787026793,8.911516314117808,9.236023808469403,9.004580119492008
2014-07-15,0,0,6.131469156694511,10.539563470300301,12.393970412980762,12.393970412980762,10.863863182155306,10.436846674338717,10.576761020251263
2014-07-16,0,0,6.20892629895426,9.027980142056713,12.393970412980762,12.393970412980762,9.027980142056713,10.619326143144786,10.866453726399167
2014-07-17,0,0,6.2089262989542595,6.13146915669451,10.619326143144786,12.393970412980762,7.437314349110144,9.313480950729152,10.596671290709082
2014-07-18,0,0,6.13146915669451,7.619113609774708,12.393970412980762,12.393970412980762,9.027980142056713,7.605671121702175,7.735210216634453
2014-07-19,0,0,4.871628575175835,10.525935923469763,12.40741495475224,10.457392267149492,10.559692559480741,10.883640243607946,10.876679534581024
2014-07-20,0,0,7.53765025995025,9.202111976271702,10.566209914350516,12.43385588583866,7.53765025995025,10.799163236703595,9.018033233264278
2014-07-21,0,0,6.173552321871439,9.017724429234997,10.566209914350512,6.173552321871439,10.799163236703595,9.202111976271702,10.799472040732876
2014-07-22,0,0,6.173552321871439,7.653626491156187,10.566209914350512,9.017724429234997,10.497798598519744,9.017724429234997,8.945810713517535
2014-07-23,0,0,7.53765025995025,9.017724429234997,10.799163236703595,10.497798598519744,10.799163236703595,10.497798598519744,8.996079052774038
2014-07-24,0,0,8.901748198029061,10.497798598519744,10.735172065804342,7.531518663933299,9.093476405726921,10.497798598519744,9.093476405726921
2014-07-25,0,0,7.504578647331076,12.420709277823729,12.420709277823729,11.512952929501942,12.42070927782373,12.420709277823729,10.660157298045258
2014-07-26,0,0,4.763722889680711,12.420709277823729,12.420709277823729,12.42070927782373,12.42070927782373,11.512952929501942,8.97073493918572
2014-07-27,0,0,7.498426861902608,8.933398564062838,10.715331089564803,12.42070927782373,12.42070927782373,12.420709277823729,12.290410362055882
2014-07-28,0,0,7.471135443104964,7.664510421162664,7.766810713493912,12.40741495475224,10.616431919628578,12.407414954752237,8.888658753213907
2014-07-29,0,0,6.1713820091404,10.616431919628578,12.407414954752237,12.40741495475224,12.542188539287505,12.407414954752237,8.967447942066874
2014-07-30,0,0,6.023487475486467,7.5602940769080895,12.407414954752237,9.120185149068986,10.817355466927276,12.407414954752237,8.869695272384167
2014-07-31,0,0,8.8967860697624,9.002415944450089,12.529182501628197,8.974915078999269,7.511513988485511,10.461133577162652,12.262496083470406
2014-08-01,0,0,7.492204112962718,12.380373091964898,12.516028667725775,12.380373091964898,12.380373091964898,12.380373091964898,12.248124527914921
2014-08-02,0,0,8.917149838748742,12.352709575707058,10.620087029721308,12.352709575707058,12.352709575707058,12.489267418353904,10.622060181616135
2014-08-03,0,0,7.643359841043077,10.761528381431743,12.46188381288986,10.515565247151594,10.714065575039797,12.46188381288986,12.065920980016873
2014-08-04,0,0,9.178198745975232,10.540279090847978,12.46188381288986,12.46188381288986,10.540279090847978,12.46188381288986,12.1910203807326
2014-08-05,0,0,9.033756692048387,12.46188381288986,9.033756692048387,10.540279090847978,12.46188381288986,12.46188381288986,8.84402426058565
2014-08-06,0,0,7.531518663933299,10.522016311522457,12.43385588583866,10.735172065804342,10.735172065804342,12.43385588583866,12.582029244443415
2014-08-07,0,0,9.032407635425141,10.500771446694321,10.714167121158521,10.714167121158521,12.419941425881412,12.562314570256444,10.638054563923705
2014-08-08,0,0,7.461021836493285,10.479273666368758,10.479273666368757,9.1218079668162,8.903267594103136,10.479273666368757,9.207288716330392
2014-08-09,0,0,7.431336733427456,7.62993231130036,10.735647923600578,12.391612584030316,6.225344225480383,9.041171333823463,10.820683251090825
2014-08-10,0,0,6.225344225480383,7.5134392859522965,10.598207521431082,12.391612584030316,10.542116657723875,10.622566310622746,10.481234126215075
2014-08-11,0,0,4.826637241372443,7.611845961452529,12.391612584030316,10.542116657723875,7.513439285952296,9.2381140120704,10.736727310218917
2014-08-12,0,0,6.061133546044811,12.391612584030316,10.457518427155279,12.534964753353652,12.391612584030316,10.756617680972013,10.843694962641802
2014-08-13,0,0,10.479880127304094,12.377192178984457,10.601079887548197,10.576696094850991,12.377192178984457,10.479880127304094,12.378612915348375
2014-08-14,0,0,6.206218492554765,12.33286933647618,10.454252636210645,10.454252636210645,12.332869336476177,10.633264720525672,12.193235805628502
2014-08-15,0,0,7.451236649545573,12.478251631152434,11.513202393987468,11.513202393987468,12.332869336476177,12.478251631152434,12.333253025996308
2014-08-16,0,0,6.147264185992456,9.008153416416853,12.332869336476177,11.513202393987468,10.343435089133157,10.454252636210645,10.923066198100793
